"categories,"category_name"
"1747","Other Manufacturing Technologies"
"3203","Other Non-Christian Religions"
"3148","Other Nonconformist & Evangelical Churches"
"155","Other Performing Arts"
"3270","Other Performing Arts"
"1855","Other Technologies & Applied Sciences"
"1871","Other Vocational Technologies & Trades"
"920","Other Warfare & Defence Issues"
"1350","Otorhinolaryngology (ENT)"
"3097","Outdoor Survival Skills"
"1017","Ownership & Organization Of Enterprises"
"1957","PCs (IBM-compatible Personal Computers)"
"2002","PDA / Handheld Programming"
"1910","PDAs & Other Handheld Devices: Consumer/user Guides"
"2568","PSHE"
"1358","Paediatric Medicine"
"1424","Paediatric Nursing"
"162","Pageants, Parades, Festivals"
"3277","Pageants, Parades, Festivals"
"1364","Pain & Pain Management"
"2943","Painting & Art Manuals"
"43","Paintings"
"118","Palaces, Chateaux, Country Houses"
"265","Palaeography (history Of Writing)"
"1666","Palaeontology"
"1365","Palliative Medicine"
"2828","Palmistry, Phrenology & Physiognomy"
"2062","Parallel Processing"
"782","Parapsychological Studies"
"1615","Parasitology (non-medical)"
"1187","Parliamentary & Legislative Practice"
"2983","Parodies & Spoofs"
"1560","Particle & High-energy Physics"
"2915","Parties, Etiquette & Entertaining"
"1169","Partnership Law"
"1240","Patents Law"
"1368","Pathology"
"2068","Pattern Recognition"
"413","Peace Studies & Conflict Resolution"
"2720","Peace Studies & Conflict Resolution"
"908","Peacekeeping Operations"
"744","Penology & Punishment"
"974","Pensions"
"1235","Pensions Law"
"3146","Pentecostal Churches"
"2521","People & Places"
"774","Perception"
"205","Percussion Instruments"
"3320","Percussion Instruments"
"56","Performance Art"
"1415","Peri-operative Care"
"1291","Personal & Public Health"
"3173","Personal Christian Testimony & Popular Inspirational Works"
"1956","Personal Computers"
"2802","Personal Development"
"2803","Personal Finance"
"1251","Personal Property Law"
"996","Personnel & Human Resources Management"
"1891","Pest Control"
"1044","Petroleum & Oil Industries"
"1780","Petroleum Technology"
"1658","Petrology"
"2524","Pets"
"1055","Pharmaceutical Industries"
"1741","Pharmaceutical Technology"
"1373","Pharmacology"
"1438","Pharmacy / Dispensing"
"2729","Phenomenology & Existentialism"
"2722","Philosophy"
"784","Philosophy & Theory Of Education"
"3329","Philosophy & Theory Of Education"
"254","Philosophy Of Language"
"1478","Philosophy Of Mathematics"
"2738","Philosophy Of Mind"
"3122","Philosophy Of Religion"
"1521","Philosophy Of Science"
"2739","Philosophy: Aesthetics"
"2736","Philosophy: Epistemology & Theory Of Knowledge"
"2737","Philosophy: Logic"
"2735","Philosophy: Metaphysics & Ontology"
"263","Phonetics, Phonology"
"1947","Photo & Image Editing"
"2712","Photographic"
"87","Photographic Equipment & Techniques"
"85","Photographic Reportage"
"83","Photographs: Collections"
"84","Photographs: Portraits"
"81","Photography"
"1627","Phycology, Algae & Lichens"
"720","Physical Anthropology & Ethnography"
"1582","Physical Chemistry"
"2586","Physical Education & Dance"
"1668","Physical Geography & Topography"
"1541","Physics Books"
"2580","Physics Books for Kids"
"1553","Physics Of Gases"
"767","Physiological & Neuro-psychology, Biopsychology"
"1312","Physiology"
"1440","Physiotherapy"
"2456","Picture & Activity Books"
"2457","Picture Books"
"2591","Picture Dictionaries"
"2957","Picture Framing"
"1732","Pigments, Dyestuffs & Paint Technology"
"387","Place Names & Gazetteers"
"3115","Places & Peoples: Pictorial Works"
"1221","Planning Law"
"1626","Plant Ecology"
"1625","Plant Pathology & Diseases"
"1623","Plant Physiology"
"1624","Plant Reproduction & Propagation"
"1554","Plasma Physics"
"1411","Plastic & Reconstructive Surgery"
"1735","Plastics & Polymers Technology"
"2514","Plays"
"287","Plays, Playscripts"
"1831","Plumbing"
"283","Poetry & Drama"
"286","Poetry Anthologies (various Poets)"
"284","Poetry Books"
"2487","Poetry Books for Kids"
"285","Poetry By Individual Poets"
"733","Police & Security Services"
"1204","Police Procedures"
"341","Political & Legal"
"2622","Political & Legal"
"883","Political Activism"
"889","Political Assassinations"
"880","Political Campaigning & Advertising"
"873","Political Control & Freedoms"
"659","Political Correctness"
"893","Political Corruption"
"949","Political Economy"
"2763","Political Economy"
"1678","Political Geography"
"843","Political Ideologies"
"855","Political Leaders & Leadership"
"882","Political Oppression & Persecution"
"858","Political Parties"
"841","Political Science & Theory"
"852","Political Structure & Processes"
"856","Political Structures: Democracy"
"857","Political Structures: Totalitarianism & Dictatorship"
"840","Politics & Government"
"1697","Pollution & Threats To The Environment"
"1835","Pollution Control"
"1581","Polymer Chemistry"
"2511","Pop Music"
"2464","Pop-Up Books"
"3012","Popular Astronomy & Space"
"667","Popular Beliefs & Controversial Knowledge"
"635","Popular Culture"
"2772","Popular Medicine & Health"
"2742","Popular Philosophy"
"2812","Popular Psychology"
"1532","Popular Science"
"710","Population & Demography"
"72","Portraits In Art"
"1086","Postal & Telecommunications Industries"
"100","Poster Art"
"2660","Postwar 20th Century History, From C 1945 To C 2000"
"58","Pottery & Glassware"
"2958","Pottery, Ceramics & Glass Crafts"
"1886","Poultry Farming"
"644","Poverty  & Unemployment"
"1730","Powder Technology"
"1785","Power Generation & Distribution"
"1786","Power Networks, Systems, Stations & Plants"
"1787","Power Utilization & Applications"
"1931","PowerPoint"
"2527","Practical Interests"
"3222","Prayer"
"3220","Prayers & Liturgical Material"
"1487","Pre-calculus"
"1306","Pre-clinical Medicine: Basic Sciences"
"809","Pre-school & Kindergarten"
"3354","Pre-school & Kindergarten"
"54","Precious Metal & Precious Stones: Artworks & Design"
"1748","Precision Instruments Manufacture"
"2603","Pregnancy"
"2798","Pregnancy, Birth & Baby Care"
"2699","Prehistoric Archaeology"
"1930","Presentation Graphics Software"
"2884","Preserving & Freezing"
"1083","Press & Journalism"
"884","Pressure Groups & Lobbying"
"810","Primary & Middle Schools"
"3355","Primary & Middle Schools"
"1034","Primary Industries"
"1647","Primates"
"1753","Printing & Reprographic Technology"
"1085","Printing, Packaging & Reprographic Industry"
"47","Prints"
"924","Prisoners Of War"
"745","Prisons"
"2038","Privacy & Data Protection"
"1181","Privacy Law"
"1158","Private / Civil Law: General Works"
"1139","Private International Law & Conflict Of Laws"
"1019","Privatization"
"1508","Probability & Statistics"
"101","Product Design"
"999","Production & Quality Control Management"
"1770","Production Engineering"
"121","Professional Interior Design"
"1984","Program Concepts / Learning To Program"
"2006","Programming & Scripting Languages: General"
"991","Project Management"
"1936","Project Management Software"
"881","Propaganda"
"975","Property & Real Estate"
"1244","Property Law"
"289","Prose: Non-fiction"
"1448","Prosthetics"
"1604","Proteins"
"3141","Protestantism & Protestant Churches"
"1617","Protozoa"
"1426","Psychiatric Nursing"
"1376","Psychiatry"
"2842","Psychic Powers & Psychic Phenomena"
"752","Psychoanalytical Theory (Freudian Psychology)"
"257","Psycholinguistics"
"757","Psychological Methodology"
"758","Psychological Testing & Measurement"
"751","Psychological Theory & Schools Of Thought"
"750","Psychology"
"760","Psychology Of Ageing"
"762","Psychology Of Gender"
"769","Psychology: Emotions"
"1375","Psychopharmacology"
"1378","Psychotherapy"
"860","Public Administration"
"113","Public Buildings: Civic, Commercial, Industrial, Etc"
"965","Public Finance"
"961","Public Finance Accounting"
"1289","Public Health & Preventive Medicine"
"1257","Public Health & Safety Law"
"1118","Public International Law"
"879","Public Opinion & Polls"
"1022","Public Ownership / Nationalization"
"1013","Public Relations"
"246","Public Speaking Guides"
"1084","Publishing Industry"
"194","Punk, New Wave & Indie"
"3309","Punk, New Wave & Indie"
"161","Puppetry, Miniature & Toy Theatre"
"3276","Puppetry, Miniature & Toy Theatre"
"1002","Purchasing & Supply Management"
"2541","Puzzle Books"
"992","Quality Assurance (QA) & Total Quality Management (TQM)"
"1813","Quantity Surveying"
"1587","Quantum & Theoretical Chemistry"
"1561","Quantum Physics (quantum Mechanics & Quantum Field Theory)"
"2862","Quick & Easy Cooking"
"2947","Quiltmaking, Patchwork & Applique"
"3004","Rabbits & Rodents As Pets"
"3039","Racket Games"
"1803","Radar"
"146","Radio"
"3261","Radio"
"1081","Radio & Television Industry"
"147","Radio Scripts"
"3262","Radio Scripts"
"1804","Radio Technology"
"1436","Radiography"
"1387","Radiology"
"1335","Radiotherapy"
"1846","Railway Technology, Engineering & Trades"
"1847","Railway Trades"
"1062","Railway Transport Industries"
"191","Rap & Hip-Hop"
"3306","Rap & Hip-Hop"
"281","Reading Skills"
"1490","Real Analysis, Real Variables"
"375","Reference Books"
"378","Reference Works"
"2835","Reflexology"
"648","Refugees & Political Asylum"
"192","Reggae"
"3307","Reggae"
"917","Regiments"
"1704","Regional & Area Planning"
"2643","Regional & National History"
"1310","Regional Anatomy"
"1679","Regional Geography"
"863","Regional Government"
"864","Regional Government Policies"
"1314","Regional Physiology"
"408","Regional Studies"
"2715","Regional Studies"
"1260","Regulation Of Medicines & Medical Devices"
"1444","Rehabilitation"
"747","Rehabilitation Of Offenders"
"1445","Rehabilitation: Brain & Spinal Injuries"
"2836","Reiki"
"2846","Reincarnation & Past Lives"
"2013","Relational Databases"
"2609","Relationships"
"1562","Relativity Physics"
"1773","Reliability Engineering"
"2532","Religion & Beliefs"
"3128","Religion & Politics"
"3129","Religion & Science"
"3121","Religion: General"
"363","Religious & Spiritual Fiction"
"3230","Religious & Spiritual Leaders"
"3120","Religious Books"
"120","Religious Buildings"
"3232","Religious Communities & Monasticism"
"3227","Religious Counselling"
"3127","Religious Ethics"
"878","Religious Freedom / Freedom Of Worship"
"700","Religious Groups: Social & Cultural Aspects"
"3229","Religious Institutions & Organizations"
"3226","Religious Instruction"
"3132","Religious Intolerance, Persecution & Conflict"
"3126","Religious Issues & Debates"
"3225","Religious Life & Practice"
"2569","Religious Studies"
"79","Religious Subjects Depicted In Art"
"1353","Renal Medicine & Nephrology"
"291","Reportage & Collected Journalism"
"1318","Reproductive Medicine"
"1642","Reptiles"
"3005","Reptiles & Amphibians As Pets"
"1000","Research & Development Management"
"399","Research & Information: General"
"406","Research Methods: General"
"116","Residential Buildings, Domestic Buildings"
"1347","Respiratory Medicine"
"1132","Responsibility Of States & Other Entities"
"3108","Restaurant, Cafe & Pub Guides"
"1069","Retail Sector"
"2816","Retirement"
"891","Revolutionary Groups & Movements"
"2673","Revolutions, Uprisings, Rebellions"
"1348","Rheumatology"
"2474","Rhyming & Wordplay"
"3056","Riding, Showjumping & Horsemanship"
"405","Risk Assessment"
"2968","Road & Motor Vehicles"
"3117","Road Atlases"
"1060","Road Transport Industries"
"1056","Road Vehicle Manufacturing Industry"
"2806","Roadcraft, Driving & The Highway Code"
"1800","Robotics"
"189","Rock & Pop Music"
"3304","Rock & Pop Music"
"3009","Rocks, Minerals & Fossils"
"3064","Rollerblading, Skateboarding, Etc"
"3139","Roman Catholicism, Roman Catholic Church"
"1103","Roman Law"
"358","Romance"
"2630","Romance Books"
"2498","Romance Books for Teenagers"
"1832","Roofing"
"2950","Ropework, Knots & Macrame"
"2951","Rug & Carpetmaking"
"2545","Rugby (Children's/YA)"
"3030","Rugby League"
"3029","Rugby Union"
"681","Rural Communities"
"2965","Rural Crafts"
"1706","Rural Planning"
"1874","Rural Trades & Skills"
"2675","Russian Revolution"
"2025","SQL Server / MS SQL"
"179","Sacred & Religious Music"
"3294","Sacred & Religious Music"
"3218","Sacred Texts"
"2771","Safety In The Home"
"361","Sagas"
"3071","Sailing"
"2880","Salads"
"1163","Sale Of Goods Law"
"1010","Sales & Marketing"
"1001","Sales & Marketing Management"
"1836","Sanitary & Municipal Engineering"
"3244","Satanism & Demonology"
"1805","Satellite Communication"
"1861","Scanning Systems & Technology"
"2610","School"
"2503","School Stories"
"805","School/community Relations & School/home Relations"
"3350","School/community Relations & School/home Relations"
"808","Schools"
"3353","Schools"
"2517","Schools & Museums"
"800","Schools Inspection (& Preparing For Inspection)"
"3345","Schools Inspection (& Preparing For Inspection)"
"2495","Sci Fi Books for Kids"
"2534","Science"
"1476","Science & Geography"
"352","Science Fiction"
"2626","Science Fiction"
"1527","Science Funding & Policy"
"1520","Science: General Issues"
"2577","Sciences"
"1528","Scientific Equipment, Experiments & Techniques"
"1523","Scientific Standards"
"2963","Scrapbook Keeping"
"248","Screenwriting Techniques"
"52","Sculpture"
"2993","Sea Life & The Seashore"
"811","Secondary Schools"
"3356","Secondary Schools"
"1031","Secretarial, Clerical & Office Skills"
"1826","Security & Fire Alarm Systems"
"1075","Security Services"
"775","Self, Ego, Identity, Personality"
"2607","Self-Esteem"
"2818","Self-sufficiency"
"262","Semantics"
"1798","Semi-conductors & Super-conductors"
"410","Semiotics / Semiology"
"2717","Semiotics / Semiology"
"1202","Sentencing & Punishment"
"2795","Separation & Divorce"
"382","Serials, Periodicals, Abstracts, Indexes"
"1952","Servers"
"1071","Service Industries"
"1481","Set Theory"
"1140","Settlement Of International Disputes"
"1838","Sewage Treatment & Disposal"
"2792","Sex & Sexuality, Sex Manuals"
"2598","Sex Education"
"651","Sexual Abuse & Harassment"
"781","Sexual Behaviour"
"288","Shakespeare Plays"
"303","Shakespeare Studies & Criticism"
"2856","Shamanism, Paganism & Druidry"
"1849","Ship Design & Naval Architecture"
"1057","Shipbuilding Industry"
"1848","Shipbuilding Technology, Engineering & Trades"
"1061","Shipping Industries"
"2975","Ships & Shipping"
"2913","Shopping Guides"
"2505","Short Stories for Kids"
"370","Short Story Books"
"2602","Siblings"
"270","Sign Languages, Braille & Other Linguistic Communication"
"2071","Signal Processing"
"2479","Size & Shape"
"3081","Skiing"
"2982","Slang & Dialect Humour"
"2672","Slavery & Abolition Of Slavery"
"778","Sleep & Dreams"
"1401","Sleep Disorders & Therapy"
"1024","Small Businesses & Self-employed"
"3089","Small Firearms, Guns & Other Equipment"
"1890","Smallholdings"
"3048","Snooker, Billiards, Pool"
"3082","Snowboarding"
"719","Social & Cultural Anthropology"
"2663","Social & Cultural History"
"2741","Social & Political Philosophy"
"680","Social Classes"
"657","Social Discrimination"
"663","Social Forecasting, Future Studies"
"679","Social Groups"
"704","Social Groups: Clubs & Societies"
"646","Social Impact Of Disasters"
"1702","Social Impact Of Environmental Issues"
"662","Social Interaction"
"2611","Social Issues"
"643","Social Issues & Processes"
"1252","Social Law"
"660","Social Mobility"
"709","Social Research & Statistics"
"1255","Social Security & Welfare Law"
"721","Social Services & Welfare, Criminology"
"708","Social Theory"
"722","Social Welfare & Social Services"
"728","Social Work"
"763","Social, Group Or Collective Psychology"
"846","Socialism & Left-of-centre Democratic Ideologies"
"633","Society & Culture: General"
"2596","Society & Social Issues"
"632","Society & Social Sciences"
"255","Sociolinguistics"
"707","Sociology"
"706","Sociology & Anthropology"
"711","Sociology: Birth"
"716","Sociology: Customs & Traditions"
"717","Sociology: Death & Dying"
"712","Sociology: Family & Relationships"
"713","Sociology: Sexual Relations"
"715","Sociology: Sport & Leisure"
"714","Sociology: Work & Labour"
"2007","Software Engineering"
"2009","Software Testing & Verification"
"1814","Soil & Rock Mechanics"
"1655","Soil Science, Sedimentology"
"1538","Solar System: The Sun & Planets"
"1588","Solid State Chemistry"
"200","Songbooks"
"3315","Songbooks"
"190","Soul & R 'n' B"
"3305","Soul & R 'n' B"
"2467","Sound & Musical Books"
"2879","Soups & Starters"
"2537","Space"
"354","Space Opera"
"2628","Space Opera"
"1862","Space Science"
"2688","Spanish Civil War"
"279","Speaking / Pronunciation Skills"
"900","Special & Elite Forces"
"88","Special Kinds Of Photography"
"2933","Specialized Gardening Methods"
"1577","Spectrum Analysis, Spectrochemistry, Mass Spectrometry"
"1399","Speech & Language Disorders & Therapy"
"2069","Speech Recognition"
"2952","Spinning & Weaving"
"2847","Spirit Guides, Angels & Channelling"
"2889","Spirits & Cocktails"
"3240","Spiritualism"
"3223","Spirituality & Religious Experience"
"1074","Sport & Leisure Industries"
"1212","Sport & The Law"
"3018","Sporting Venues"
"3013","Sports Books"
"3016","Sports Governing Bodies"
"1395","Sports Injuries & Medicine"
"3020","Sports Psychology"
"2502","Sports Stories"
"1925","Spreadsheet Software"
"3042","Squash & Rackets"
"61","Stained Glass: Artworks"
"2897","Stamps, Philately"
"2823","Star Signs & Horoscopes"
"776","States Of Consciousness"
"1550","States Of Matter"
"3385","Stationery"
"1563","Statistical Physics"
"1758","Steam Engines"
"2465","Sticker Books"
"1515","Stochastics"
"972","Stocks & Shares"
"1960","Storage Media & Peripherals"
"397","Storage, Maintenance & Preservation Of Collections"
"2460","Storybooks"
"1659","Stratigraphy"
"3119","Street Maps & City Plans"
"1763","Stress & Fracture"
"1093","Strikes"
"206","String Instruments"
"3321","String Instruments"
"1811","Structural Engineering"
"807","Students & Student Organisations"
"3352","Students & Student Organisations"
"839","Study & Learning Skills: General"
"3384","Study & Learning Skills: General"
"2588","Study & Revision Guides"
"2909","Style Guides"
"9","Styles"
"36","Styles: Abstract Expressionism"
"26","Styles: Art & Craft"
"33","Styles: Art Deco"
"28","Styles: Art Nouveau"
"21","Styles: Baroque"
"22","Styles: Classicism"
"40","Styles: Conceptual Art"
"31","Styles: Expressionism"
"27","Styles: Impressionism & Post-Impressionism"
"19","Styles: Mannerism"
"32","Styles: Modernist & Bauhaus"
"38","Styles: Pop Art"
"25","Styles: Pre-Raphaelite"
"24","Styles: Romanticism"
"35","Styles: Surrealism & Dada"
"3067","Sub-aqua Swimming"
"3196","Sufism & Islamic Mysticism"
"1950","Supercomputers"
"1590","Surface Chemistry & Adsorption"
"1734","Surface-coating Technology"
"3068","Surfing, Windsurfing, Water Skiing"
"1402","Surgery"
"1427","Surgical Nursing"
"1408","Surgical Oncology"
"1403","Surgical Techniques"
"1076","Surveillance Services"
"1812","Surveying"
"1703","Sustainability"
"1880","Sustainable Agriculture"
"3066","Swimming & Diving"
"2548","Swimming & Water Sports (Children's/YA)"
"2059","Systems Analysis & Design"
"1100","Systems Of Law"
"641","TV & Society"
"2980","TV Tie-in Humour"
"3043","Table Tennis"
"1018","Takeovers, Mergers & Buy-outs"
"913","Tanks & Military Land Vehicles"
"3209","Taoism"
"3090","Target Shooting"
"2825","Tarot"
"966","Taxation"
"1265","Taxation & Duties Law"
"1595","Taxonomy & Systematics"
"803","Teacher Assessment"
"3348","Teacher Assessment"
"818","Teacher Training"
"3363","Teacher Training"
"835","Teachers' Classroom Resources & Material"
"3380","Teachers' Classroom Resources & Material"
"834","Teaching Of A Specific Subject"
"3379","Teaching Of A Specific Subject"
"829","Teaching Of Autistic Students"
"3374","Teaching Of Autistic Students"
"828","Teaching Of Dyslexic Students"
"3373","Teaching Of Dyslexic Students"
"831","Teaching Of Gifted Students"
"3376","Teaching Of Gifted Students"
"824","Teaching Of Physically Disabled Students"
"3369","Teaching Of Physically Disabled Students"
"823","Teaching Of Specific Groups & Persons With Special Educational Needs"
"3368","Teaching Of Specific Groups & Persons With Special Educational Needs"
"830","Teaching Of Students With Emotional & Behavioural Difficulties"
"3375","Teaching Of Students With Emotional & Behavioural Difficulties"
"832","Teaching Of Students With English As A Second Language (TESOL)"
"3377","Teaching Of Students With English As A Second Language (TESOL)"
"827","Teaching Of Students With Specific Learning Difficulties / Needs"
"3372","Teaching Of Students With Specific Learning Difficulties / Needs"
"783","Teaching Resources & Education"
"3328","Teaching Resources & Education"
"833","Teaching Skills & Techniques"
"3378","Teaching Skills & Techniques"
"802","Teaching Staff"
"3347","Teaching Staff"
"3017","Teams & Clubs"
"1711","Technical Design"
"251","Technical Writing"
"211","Techniques Of Music / Music Tutorials"
"3326","Techniques Of Music / Music Tutorials"
"2581","Technology"
"1708","Technology & Engineering"
"1709","Technology: General Issues"
"2801","Teenagers: Advice For Parents"
"1288","Telemedicine"
"1806","Telephone Technology"
"142","Television"
"3257","Television"
"2515","Television & Film"
"143","Television Scripts & Screenplays"
"3258","Television Scripts & Screenplays"
"144","Television Soap Operas"
"3259","Television Soap Operas"
"1808","Television Technology"
"3040","Tennis"
"1428","Terminal Care Nursing"
"888","Terrorism, Armed Struggle"
"890","Terrorist Attack"
"1768","Testing Of Materials"
"1743","Textile & Fibre Technology"
"64","Textile Artworks"
"65","Textile Artworks: Carpets & Rugs"
"66","Textile Artworks: Tapestries, Hangings & Quilts"
"106","Textile Design & Theory"
"2612","The Environment"
"2483","The Senses"
"128","Theatre Direction & Production"
"130","Theatre Management"
"125","Theatre Studies"
"126","Theatre: Individual Actors & Directors"
"129","Theatre: Technical & Background Skills"
"3109","Theme Parks & Funfairs"
"3217","Theology"
"1534","Theoretical & Mathematical Astronomy"
"108","Theory Of Architecture"
"166","Theory Of Music & Musicology"
"3281","Theory Of Music & Musicology"
"895","Theory Of Warfare & Military Science"
"3238","Theosophy & Anthroposophy"
"1396","Therapy & Therapeutics"
"1589","Thermochemistry & Chemical Thermodynamics"
"1555","Thermodynamics & Heat"
"244","Thesauri"
"339","Thriller Books"
"2492","Thriller Books for Children"
"2620","Thrillers"
"3185","Tibetan Buddhism"
"1744","Timber & Wood Processing"
"2480","Time & Seasons"
"1540","Time (chronology), Time Systems & Standards"
"993","Time Management"
"2566","Times Tables"
"3099","Tips & Advice"
"1388","Tomography"
"1775","Tool Making"
"1505","Topology"
"1270","Torts / Delicts"
"2468","Touch & Feel Books"
"1072","Tourism Industry"
"1608","Toxicology (non-medical)"
"2953","Toys: Making & Decorating"
"3049","Track & Field Sports, Athletics"
"946","Trade Agreements"
"2760","Trade Agreements"
"1094","Trade Unions"
"1241","Trademarks Law"
"2497","Traditional"
"2837","Traditional Medicine & Herbal Remedies"
"3019","Training & Coaching"
"2974","Trains & Railways"
"1797","Transistors"
"268","Translation & Interpretation"
"1136","Transnational Commercial Law"
"1413","Transplant Surgery"
"1059","Transport Industries"
"1219","Transport Law"
"1707","Transport Planning & Policy"
"1842","Transport Technology & Trades"
"2967","Transportation Books"
"2536","Transportation Books for Children"
"1380","Trauma & Shock"
"3098","Travel & Holiday Guides"
"3118","Travel Maps"
"3116","Travel Maps & Atlases"
"3104","Travel With Children / Family Holidays"
"3112","Travel Writing"
"1119","Treaties & Other Sources Of International Law"
"3008","Trees, Wildflowers & Plants"
"3214","Tribal Religions"
"1756","Tribology (friction & Lubrication)"
"1498","Trigonometry"
"1892","Tropical Agriculture: Practice & Techniques"
"1394","Tropical Medicine"
"235","True Crime Biographies"
"3386","True Crime Books"
"238","True Stories Of Heroism, Endurance & Survival"
"2507","True Stories for Children"
"236","True Stories: Discovery / Historical / Scientific"
"234","True Story Books"
"237","True War  & Combat Stories"
"95","Typography & Lettering"
"2849","UFOs & Extraterrestrial Beings"
"2551","UFOs & Extraterrestrial Beings (Children's/YA)"
"1975","UNIX"
"1385","Ultrasonics"
"2848","Unexplained Phenomena / The Paranormal"
"2008","Unified Modeling Language (UML)"
"918","Uniforms & Insignia"
"871","United Nations & UN Agencies"
"817","Universities"
"3362","Universities"
"1705","Urban & Municipal Planning"
"682","Urban Communities"
"953","Urban Economics"
"2767","Urban Economics"
"1355","Urology & Urogenital Medicine"
"245","Usage & Grammar Guides"
"2077","User Interface Design & Usability"
"1961","Utilities & Tools"
"159","Variety Shows, Music Hall, Cabaret"
"3274","Variety Shows, Music Hall, Cabaret"
"1407","Vascular Surgery"
"2865","Vegetarian Cookery"
"2475","Verse"
"1472","Veterinary Anaesthetics"
"1464","Veterinary Anatomy & Physiology"
"1468","Veterinary Bacteriology, Virology, Parasitology"
"1458","Veterinary Medicine"
"1463","Veterinary Medicine: Exotic & Zoo Animals"
"1467","Veterinary Medicine: Infectious Diseases & Therapeutics"
"1462","Veterinary Medicine: Laboratory Animals"
"1460","Veterinary Medicine: Large Animals (domestic / Farm)"
"1459","Veterinary Medicine: Small Animals (pets)"
"1474","Veterinary Nursing"
"1466","Veterinary Nutrition"
"1465","Veterinary Pathology & Histology"
"1469","Veterinary Pharmacology"
"1471","Veterinary Surgery"
"90","Video Photography"
"2692","Vietnam War"
"337","Vintage Crime"
"2618","Vintage Crime"
"649","Violence In Society"
"1616","Virology (non-medical)"
"2074","Virtual Reality"
"1895","Viticulture"
"1653","Volcanology & Seismology"
"3046","Volleyball"
"1809","WAP (wireless) Technology"
"2054","WAP Networking & Applications"
"3092","Walking, Hiking, Trekking"
"2614","War & Conflict"
"906","War & Defence Operations"
"922","War Crimes"
"894","Warfare & Defence"
"1693","Waste Management"
"1837","Waste Treatment & Disposal"
"1046","Water Industries"
"3065","Water Sports & Recreations"
"1840","Water Supply & Treatment"
"44","Watercolours"
"1546","Wave Mechanics (vibration & Acoustics)"
"909","Weapons & Equipment"
"3011","Weather"
"1939","Web Graphics & Design"
"2004","Web Programming"
"2005","Web Services"
"2914","Weddings, Wedding Planners"
"3053","Weightlifting"
"723","Welfare & Benefit Systems"
"951","Welfare Economics"
"2765","Welfare Economics"
"170","Western Classical Music"
"3285","Western Classical Music"
"2728","Western Philosophy, From C 1900 -"
"2724","Western Philosophy: Ancient, To C 500"
"2726","Western Philosophy: C 1600 To C 1900"
"2727","Western Philosophy: Enlightenment"
"2725","Western Philosophy: Medieval & Renaissance, C 500 To C 1600"
"349","Westerns"
"1671","Wetlands, Swamps, Fens"
"2526","Wildlife"
"2992","Wildlife: Aquatic Creatures"
"2988","Wildlife: Birds & Birdwatching"
"2991","Wildlife: Butterflies, Other Insects & Spiders"
"2987","Wildlife: General Interest"
"2989","Wildlife: Mammals"
"2990","Wildlife: Reptiles & Amphibians"
"1274","Wills & Probate / Succession"
"208","Wind Instruments"
"3323","Wind Instruments"
"1967","Windows 2000"
"1965","Windows 2003"
"1968","Windows NT"
"1964","Windows Vista"
"1966","Windows XP"
"2887","Wines"
"3080","Winter Sports"
"2857","Witchcraft & Wicca"
"2552","Witches & Ghosts (Children's/YA)"
"2775","Women's Health"
"1928","Word Processing Software"
"2520","Work"
"1032","Working Patterns & Practices"
"386","World Atlases / World Maps"
"3388","World Atlases / World Maps"
"3026","World Cup"
"196","World Music"
"3311","World Music"
"2687","World War 1 Books"
"2689","World War 2 Books"
"347","World War 2 Fiction"
"3221","Worship, Rites & Ceremonies"
"3076","Wrestling"
"249","Writing & Editing Guides"
"282","Writing Skills"
"266","Writing Systems, Alphabets"
"384","Yearbooks, Annuals, Almanacs"
"3186","Zen Buddhism"
"1628","Zoology & Animal Sciences"
"1634","Zoology: Invertebrates"
"1644","Zoology: Mammals"
"1639","Zoology: Vertebrates"
"3007","Zoos & Wildlife Parks"
